"REF_DATE","GEO","DGUID","Airports","Type of operation","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Canada","2021A000011124","Kenora, Ontario","Private movements","Number","223","units","0","v1376028025","1.101.4","22","","","","0"
"2025-03","Canada","2021A000011124","Kenora, Ontario","Government civil movements","Number","223","units","0","v1376028026","1.101.5","17","","","","0"
"2025-03","Canada","2021A000011124","Kenora, Ontario","Government military movements","Number","223","units","0","v1376028027","1.101.6","27","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028028","1.102.1","233","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028029","1.102.2","270","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Other commercial movements","Number","223","units","0","v1376028030","1.102.3","802","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Private movements","Number","223","units","0","v1376028031","1.102.4","157","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Government civil movements","Number","223","units","0","v1376028032","1.102.5","8","","","","0"
"2025-03","Canada","2021A000011124","Kingston, Ontario","Government military movements","Number","223","units","0","v1376028033","1.102.6","6","","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028394","1.5013.1","433","","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028395","1.5013.2","4085","","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Other commercial movements","Number","223","units","0","v1376028396","1.5013.3","105","","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Private movements","Number","223","units","0","v1376028397","1.5013.4","635","","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Government civil movements","Number","223","units","0","v1376028398","1.5013.5","","..","","","0"
"2025-03","Canada","2021A000011124","Kitchener/Waterloo, Ontario","Government military movements","Number","223","units","0","v1376028399","1.5013.6","4","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027830","1.40.1","1038","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027831","1.40.2","28","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Other commercial movements","Number","223","units","0","v1376027832","1.40.3","12","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Private movements","Number","223","units","0","v1376027833","1.40.4","14","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Government civil movements","Number","223","units","0","v1376027834","1.40.5","29","","","","0"
"2025-03","Canada","2021A000011124","Kuujjuaq, Quebec","Government military movements","Number","223","units","0","v1376027835","1.40.6","4","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028034","1.103.1","533","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028035","1.103.2","109","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Other commercial movements","Number","223","units","0","v1376028036","1.103.3","13","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Private movements","Number","223","units","0","v1376028037","1.103.4","41","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Government civil movements","Number","223","units","0","v1376028038","1.103.5","10","","","","0"
"2025-03","Canada","2021A000011124","La Grande Rivière, Quebec","Government military movements","Number","223","units","0","v1376028039","1.103.6","","..","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028040","1.104.1","691","","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028041","1.104.2","3","","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028042","1.104.3","16","","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Private movements","Number","223","units","0","v1376028043","1.104.4","16","","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Government civil movements","Number","223","units","0","v1376028044","1.104.5","11","","","","0"
"2025-03","Canada","2021A000011124","La Ronge, Saskatchewan","Government military movements","Number","223","units","0","v1376028045","1.104.6","","..","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028424","1.5100.1","18","","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028425","1.5100.2","171","","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Other commercial movements","Number","223","units","0","v1376028426","1.5100.3","1081","","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Private movements","Number","223","units","0","v1376028427","1.5100.4","791","","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Government civil movements","Number","223","units","0","v1376028428","1.5100.5","94","","","","0"
"2025-03","Canada","2021A000011124","Langley, British Columbia","Government military movements","Number","223","units","0","v1376028429","1.5100.6","","..","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028010","1.98.1","98","","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028011","1.98.2","50","","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Other commercial movements","Number","223","units","0","v1376028012","1.98.3","599","","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Private movements","Number","223","units","0","v1376028013","1.98.4","272","","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Government civil movements","Number","223","units","0","v1376028014","1.98.5","8","","","","0"
"2025-03","Canada","2021A000011124","Lethbridge, Alberta","Government military movements","Number","223","units","0","v1376028015","1.98.6","12","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028310","1.4118.1","108","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028311","1.4118.2","32","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Other commercial movements","Number","223","units","0","v1376028312","1.4118.3","13","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Private movements","Number","223","units","0","v1376028313","1.4118.4","134","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Government civil movements","Number","223","units","0","v1376028314","1.4118.5","2","","","","0"
"2025-03","Canada","2021A000011124","Lloydminster, Alberta","Government military movements","Number","223","units","0","v1376028315","1.4118.6","","..","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028004","1.96.1","515","","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028005","1.96.2","262","","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Other commercial movements","Number","223","units","0","v1376028006","1.96.3","2229","","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Private movements","Number","223","units","0","v1376028007","1.96.4","1523","","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Government civil movements","Number","223","units","0","v1376028008","1.96.5","54","","","","0"
"2025-03","Canada","2021A000011124","London, Ontario","Government military movements","Number","223","units","0","v1376028009","1.96.6","18","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027998","1.92.1","248","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376027999","1.92.2","1000","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Other commercial movements","Number","223","units","0","v1376028000","1.92.3","24","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Private movements","Number","223","units","0","v1376028001","1.92.4","353","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Government civil movements","Number","223","units","0","v1376028002","1.92.5","4","","","","0"
"2025-03","Canada","2021A000011124","Medicine Hat, Alberta","Government military movements","Number","223","units","0","v1376028003","1.92.6","10","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027992","1.91.1","988","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Air carrier movements, level IV-VI","Number","223","units","0","v1376027993","1.91.2","4153","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Other commercial movements","Number","223","units","0","v1376027994","1.91.3","4","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Private movements","Number","223","units","0","v1376027995","1.91.4","108","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Government civil movements","Number","223","units","0","v1376027996","1.91.5","61","","","","0"
"2025-03","Canada","2021A000011124","Moncton/Greater Moncton International, New Brunswick","Government military movements","Number","223","units","0","v1376027997","1.91.6","45","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027968","1.86.1","204","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027969","1.86.2","30","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Other commercial movements","Number","223","units","0","v1376027970","1.86.3","4","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Private movements","Number","223","units","0","v1376027971","1.86.4","12","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Government civil movements","Number","223","units","0","v1376027972","1.86.5","54","","","","0"
"2025-03","Canada","2021A000011124","Mont-Joli, Quebec","Government military movements","Number","223","units","0","v1376027973","1.86.6","2","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027986","1.90.1","721","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027987","1.90.2","486","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Other commercial movements","Number","223","units","0","v1376027988","1.90.3","","..","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Private movements","Number","223","units","0","v1376027989","1.90.4","83","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Government civil movements","Number","223","units","0","v1376027990","1.90.5","2","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Mirabel International, Quebec","Government military movements","Number","223","units","0","v1376027991","1.90.6","10","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027974","1.87.1","15726","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027975","1.87.2","260","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Other commercial movements","Number","223","units","0","v1376027976","1.87.3","9","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Private movements","Number","223","units","0","v1376027977","1.87.4","506","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Government civil movements","Number","223","units","0","v1376027978","1.87.5","130","","","","0"
"2025-03","Canada","2021A000011124","Montréal/Pierre Elliott Trudeau International, Quebec","Government military movements","Number","223","units","0","v1376027979","1.87.6","8","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028364","1.4991.1","856","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028365","1.4991.2","1936","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Other commercial movements","Number","223","units","0","v1376028366","1.4991.3","1964","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Private movements","Number","223","units","0","v1376028367","1.4991.4","431","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Government civil movements","Number","223","units","0","v1376028368","1.4991.5","141","","","","0"
"2025-03","Canada","2021A000011124","Montréal (St-Hubert)/Montréal Metropolitan, Quebec","Government military movements","Number","223","units","0","v1376028369","1.4991.6","74","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027956","1.84.1","727","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376027957","1.84.2","86","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Other commercial movements","Number","223","units","0","v1376027958","1.84.3","18","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Private movements","Number","223","units","0","v1376027959","1.84.4","347","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Government civil movements","Number","223","units","0","v1376027960","1.84.5","16","","","","0"
"2025-03","Canada","2021A000011124","Nanaimo, British Columbia","Government military movements","Number","223","units","0","v1376027961","1.84.6","","..","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027938","1.78.1","402","","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Air carrier movements, level IV-VI","Number","223","units","0","v1376027939","1.78.2","31","","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Other commercial movements","Number","223","units","0","v1376027940","1.78.3","11","","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Private movements","Number","223","units","0","v1376027941","1.78.4","6","","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Government civil movements","Number","223","units","0","v1376027942","1.78.5","10","","","","0"
"2025-03","Canada","2021A000011124","Norman Wells, Northwest Territories","Government military movements","Number","223","units","0","v1376027943","1.78.6","6","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027944","1.79.1","323","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376027945","1.79.2","164","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Other commercial movements","Number","223","units","0","v1376027946","1.79.3","41","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Private movements","Number","223","units","0","v1376027947","1.79.4","165","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Government civil movements","Number","223","units","0","v1376027948","1.79.5","5","","","","0"
"2025-03","Canada","2021A000011124","North Bay, Ontario","Government military movements","Number","223","units","0","v1376027949","1.79.6","8","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028412","1.5070.1","67","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376028413","1.5070.2","2158","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Other commercial movements","Number","223","units","0","v1376028414","1.5070.3","1589","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Private movements","Number","223","units","0","v1376028415","1.5070.4","1258","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Government civil movements","Number","223","units","0","v1376028416","1.5070.5","205","","","","0"
"2025-03","Canada","2021A000011124","Oshawa, Ontario","Government military movements","Number","223","units","0","v1376028417","1.5070.6","7","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027800","1.29.1","9","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376027801","1.29.2","1486","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Other commercial movements","Number","223","units","0","v1376027802","1.29.3","338","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Private movements","Number","223","units","0","v1376027803","1.29.4","263","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Government civil movements","Number","223","units","0","v1376027804","1.29.5","4","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Gatineau, Quebec","Government military movements","Number","223","units","0","v1376027805","1.29.6","5","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027932","1.76.1","5523","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Air carrier movements, level IV-VI","Number","223","units","0","v1376027933","1.76.2","137","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Other commercial movements","Number","223","units","0","v1376027934","1.76.3","689","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Private movements","Number","223","units","0","v1376027935","1.76.4","148","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Government civil movements","Number","223","units","0","v1376027936","1.76.5","288","","","","0"
"2025-03","Canada","2021A000011124","Ottawa/Macdonald-Cartier International, Ontario","Government military movements","Number","223","units","0","v1376027937","1.76.6","121","","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376027926","1.73.1","","..","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376027927","1.73.2","","..","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Other commercial movements","Number","223","units","0","v1376027928","1.73.3","","..","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Private movements","Number","223","units","0","v1376027929","1.73.4","","..","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Government civil movements","Number","223","units","0","v1376027930","1.73.5","","..","","","0"
"2025-03","Canada","2021A000011124","Peace River, Alberta","Government military movements","Number","223","units","0","v1376027931","1.73.6","","..","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028184","1.154.1","209","","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028185","1.154.2","501","","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Other commercial movements","Number","223","units","0","v1376028186","1.154.3","31","","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Private movements","Number","223","units","0","v1376028187","1.154.4","283","","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Government civil movements","Number","223","units","0","v1376028188","1.154.5","6","","","","0"
"2025-03","Canada","2021A000011124","Penticton, British Columbia","Government military movements","Number","223","units","0","v1376028189","1.154.6","","..","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028418","1.5075.1","104","","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028419","1.5075.2","2112","","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Other commercial movements","Number","223","units","0","v1376028420","1.5075.3","1908","","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Private movements","Number","223","units","0","v1376028421","1.5075.4","1093","","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Government civil movements","Number","223","units","0","v1376028422","1.5075.5","20","","","","0"
"2025-03","Canada","2021A000011124","Pitt Meadows, British Columbia","Government military movements","Number","223","units","0","v1376028423","1.5075.6","2","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028154","1.145.1","219","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028155","1.145.2","55","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Other commercial movements","Number","223","units","0","v1376028156","1.145.3","2","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Private movements","Number","223","units","0","v1376028157","1.145.4","18","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Government civil movements","Number","223","units","0","v1376028158","1.145.5","42","","","","0"
"2025-03","Canada","2021A000011124","Port Hardy, British Columbia","Government military movements","Number","223","units","0","v1376028159","1.145.6","14","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028172","1.151.1","765","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028173","1.151.2","25","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028174","1.151.3","48","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Private movements","Number","223","units","0","v1376028175","1.151.4","53","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Government civil movements","Number","223","units","0","v1376028176","1.151.5","76","","","","0"
"2025-03","Canada","2021A000011124","Prince Albert, Saskatchewan","Government military movements","Number","223","units","0","v1376028177","1.151.6","2","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028178","1.153.1","1387","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Air carrier movements, level IV-VI","Number","223","units","0","v1376028179","1.153.2","510","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Other commercial movements","Number","223","units","0","v1376028180","1.153.3","68","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Private movements","Number","223","units","0","v1376028181","1.153.4","232","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Government civil movements","Number","223","units","0","v1376028182","1.153.5","42","","","","0"
"2025-03","Canada","2021A000011124","Prince George, British Columbia","Government military movements","Number","223","units","0","v1376028183","1.153.6","4","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028136","1.141.1","2812","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028137","1.141.2","2121","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Other commercial movements","Number","223","units","0","v1376028138","1.141.3","455","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Private movements","Number","223","units","0","v1376028139","1.141.4","221","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Government civil movements","Number","223","units","0","v1376028140","1.141.5","384","","","","0"
"2025-03","Canada","2021A000011124","Québec/Jean Lesage International, Quebec","Government military movements","Number","223","units","0","v1376028141","1.141.6","20","","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028148","1.144.1","953","","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Air carrier movements, level IV-VI","Number","223","units","0","v1376028149","1.144.2","20","","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Other commercial movements","Number","223","units","0","v1376028150","1.144.3","","..","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Private movements","Number","223","units","0","v1376028151","1.144.4","11","","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Government civil movements","Number","223","units","0","v1376028152","1.144.5","6","","","","0"
"2025-03","Canada","2021A000011124","Rankin Inlet, Nunavut","Government military movements","Number","223","units","0","v1376028153","1.144.6","","..","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028346","1.4986.1","53","","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Air carrier movements, level IV-VI","Number","223","units","0","v1376028347","1.4986.2","954","","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Other commercial movements","Number","223","units","0","v1376028348","1.4986.3","118","","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Private movements","Number","223","units","0","v1376028349","1.4986.4","332","","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Government civil movements","Number","223","units","0","v1376028350","1.4986.5","","..","","","0"
"2025-03","Canada","2021A000011124","Red Deer Regional, Alberta","Government military movements","Number","223","units","0","v1376028351","1.4986.6","","..","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028124","1.136.1","1544","","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Air carrier movements, level IV-VI","Number","223","units","0","v1376028125","1.136.2","676","","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Other commercial movements","Number","223","units","0","v1376028126","1.136.3","49","","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Private movements","Number","223","units","0","v1376028127","1.136.4","259","","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Government civil movements","Number","223","units","0","v1376028128","1.136.5","124","","","","0"
"2025-03","Canada","2021A000011124","Regina International, Saskatchewan","Government military movements","Number","223","units","0","v1376028129","1.136.6","58","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Air carrier movements, level I-III and foreign air carriers","Number","223","units","0","v1376028112","1.133.1","582","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Air carrier movements, level IV-VI","Number","223","units","0","v1376028113","1.133.2","229","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Other commercial movements","Number","223","units","0","v1376028114","1.133.3","60","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Private movements","Number","223","units","0","v1376028115","1.133.4","64","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Government civil movements","Number","223","units","0","v1376028116","1.133.5","30","","","","0"
"2025-03","Canada","2021A000011124","Rouyn-Noranda, Quebec","Government military movements","Number","223","units","0","v1376028117","1.133.6","2","","","","0"
